fecha,costo,producto
2020-07-15 08:41:35,$21.17,hamburguesas
2020-04-17 22:36:37,$19.94,hamburguesas
2020-08-21 19:02:48,$10.96,hamburguesas
2020-02-24 16:16:08,$18.45,hamburguesas
2020-05-26 02:10:42,$28.11,hamburguesas
2020-02-28 19:57:34,$28.59,hamburguesas
2020-08-20 23:06:06,$10.14,hamburguesas
2019-12-16 13:10:04,$26.19,hamburguesas
2020-11-02 12:57:32,$18.20,hamburguesas
2020-12-09 11:25:04,$11.04,hamburguesas
2021-04-29 16:47:40,$20.48,hamburguesas
2020-02-20 17:38:26,$12.35,hamburguesas
2020-05-27 12:17:45,$10.80,hamburguesas
2020-05-24 21:34:57,$17.60,hamburguesas
2020-03-01 19:36:54,$23.46,hamburguesas
2020-11-12 02:07:04,$14.04,hamburguesas
2021-04-15 05:54:22,$21.25,hamburguesas
2019-12-10 15:02:27,$25.18,hamburguesas
2020-05-11 13:25:13,$21.34,hamburguesas
2021-02-21 02:54:48,$29.42,hamburguesas
2020-03-11 00:45:34,$24.48,hamburguesas
2020-07-15 09:44:21,$25.02,hamburguesas
2020-02-21 01:34:55,$21.55,hamburguesas
2020-12-18 20:45:04,$24.62,hamburguesas
2020-02-06 18:36:24,$27.63,hamburguesas
2021-04-05 20:41:45,$18.33,hamburguesas
2020-08-26 22:15:43,$28.38,hamburguesas
2021-04-17 17:28:07,$18.79,hamburguesas
2019-12-23 04:42:03,$21.91,hamburguesas
2020-11-21 18:40:44,$23.02,hamburguesas
2020-10-19 02:54:25,$10.08,hamburguesas
2020-07-27 02:31:06,$10.39,hamburguesas
2020-02-10 20:06:05,$10.15,hamburguesas
2020-12-13 02:50:23,$11.42,hamburguesas
2020-10-12 16:38:17,$27.84,hamburguesas
2020-11-05 20:26:19,$28.84,hamburguesas
2020-05-07 23:26:17,$23.26,hamburguesas
2020-02-19 14:40:51,$23.53,hamburguesas
2021-03-28 08:41:44,$18.70,hamburguesas
2021-01-26 13:53:56,$11.80,hamburguesas
2021-03-11 06:11:12,$24.23,hamburguesas
2021-04-10 22:05:56,$16.80,hamburguesas
2020-05-29 21:52:02,$22.50,hamburguesas
2020-05-26 11:46:33,$18.75,hamburguesas
2020-05-14 17:05:36,$11.68,hamburguesas
2020-06-18 19:34:44,$19.49,hamburguesas
2020-12-04 20:36:53,$25.17,hamburguesas
2021-03-21 08:19:37,$26.14,hamburguesas
2019-12-02 08:33:52,$22.39,hamburguesas
2021-02-23 04:44:35,$21.83,hamburguesas
2020-04-10 13:10:16,$17.64,hamburguesas
2020-09-11 20:25:44,$10.64,hamburguesas
2020-03-04 20:53:01,$11.86,hamburguesas
2020-12-29 07:08:04,$27.28,hamburguesas
2021-01-01 23:00:24,$26.89,hamburguesas
2020-05-01 01:09:35,$15.04,hamburguesas
2019-12-23 21:05:59,$20.87,hamburguesas
2020-09-29 23:12:50,$12.81,hamburguesas
2020-11-01 14:38:25,$20.58,hamburguesas
2020-04-06 02:16:06,$21.18,hamburguesas
2020-03-04 13:52:57,$20.02,hamburguesas
2020-11-11 17:45:27,$27.86,hamburguesas
2020-02-09 15:11:42,$22.12,hamburguesas
2020-02-19 13:30:11,$28.48,hamburguesas
2020-04-12 11:24:09,$16.87,hamburguesas
2021-04-06 21:17:13,$27.90,hamburguesas
2020-02-02 16:02:38,$11.61,hamburguesas
2020-03-03 19:15:15,$11.57,hamburguesas
2020-01-26 11:08:20,$20.15,hamburguesas
2020-06-13 11:40:21,$24.40,hamburguesas
2020-10-12 14:25:35,$22.99,hamburguesas
2020-04-09 04:41:09,$19.95,hamburguesas
2020-09-09 00:29:19,$24.77,hamburguesas
2020-08-08 15:41:35,$14.39,hamburguesas
2021-03-13 15:57:18,$12.79,hamburguesas
2020-12-07 08:19:32,$10.49,hamburguesas
2020-01-21 10:38:46,$13.18,hamburguesas
2020-02-27 20:15:00,$27.13,hamburguesas
2021-01-12 20:07:46,$29.67,hamburguesas
2021-02-03 02:52:51,$20.31,hamburguesas
2020-09-06 18:49:49,$22.34,hamburguesas
2020-12-09 17:44:56,$15.83,hamburguesas
2019-12-27 07:40:27,$29.05,hamburguesas
2021-03-11 12:39:31,$27.30,hamburguesas
2020-02-12 10:25:46,$25.64,hamburguesas
2020-06-02 19:45:57,$26.41,hamburguesas
2021-02-13 09:37:53,$27.82,hamburguesas
2020-01-19 17:53:10,$12.97,hamburguesas
2020-07-17 00:59:26,$24.71,hamburguesas
2020-01-26 04:45:01,$12.20,hamburguesas
2021-01-14 23:18:39,$15.75,hamburguesas
2019-12-10 20:47:40,$27.91,hamburguesas
2019-12-08 17:02:42,$23.45,hamburguesas
2020-07-28 13:23:03,$16.28,hamburguesas
2020-03-29 07:01:11,$20.00,hamburguesas
2020-06-05 23:57:46,$18.31,hamburguesas
2020-06-30 23:52:42,$28.39,hamburguesas
2019-12-02 06:32:36,$18.71,hamburguesas
2020-02-02 03:03:45,$12.93,hamburguesas
2020-02-25 18:02:20,$11.92,hamburguesas
2020-09-16 21:49:28,$12.90,hamburguesas
2020-05-27 12:01:38,$15.93,hamburguesas
2020-06-07 14:22:34,$15.91,hamburguesas
2019-12-03 06:38:23,$22.75,hamburguesas
2020-04-18 21:27:36,$13.54,hamburguesas
2020-07-12 07:59:31,$28.46,hamburguesas
2020-10-24 09:48:45,$20.11,hamburguesas
2021-01-01 20:24:10,$21.39,hamburguesas
2020-09-21 21:54:31,$12.32,hamburguesas
2019-12-05 11:20:06,$28.55,hamburguesas
2020-09-15 13:58:24,$11.80,hamburguesas
2021-02-27 06:04:54,$10.26,hamburguesas
2020-08-23 11:58:47,$15.62,hamburguesas
2020-09-07 07:01:42,$12.30,hamburguesas
2020-02-21 10:13:24,$14.83,hamburguesas
2021-04-07 20:34:33,$26.11,hamburguesas
2020-07-18 06:07:36,$22.68,hamburguesas
2020-01-15 22:51:47,$20.23,hamburguesas
2019-12-11 20:01:39,$15.94,hamburguesas
2020-04-17 02:10:38,$22.89,hamburguesas
2020-05-20 17:26:17,$10.75,hamburguesas
2020-01-18 09:26:48,$25.95,hamburguesas
2020-06-20 13:41:39,$28.60,hamburguesas
2021-02-17 05:19:50,$15.80,hamburguesas
2020-03-31 04:55:23,$27.83,hamburguesas
2020-04-14 05:51:29,$12.95,hamburguesas
2020-11-28 19:06:01,$22.81,hamburguesas
2020-08-29 22:15:21,$10.19,hamburguesas
2020-07-26 23:06:41,$11.81,hamburguesas
2020-04-06 16:24:27,$22.05,hamburguesas
2020-10-10 17:53:23,$16.81,hamburguesas
2020-04-15 06:05:08,$13.65,hamburguesas
2020-02-25 06:22:11,$13.00,hamburguesas
2020-03-20 23:46:24,$26.31,hamburguesas
2020-02-09 19:43:54,$29.15,hamburguesas
2021-03-16 09:30:32,$26.08,hamburguesas
2020-08-19 02:45:56,$14.51,hamburguesas
2019-12-14 06:55:39,$22.67,hamburguesas
2020-11-03 20:53:02,$15.15,hamburguesas
2020-08-13 20:22:39,$26.74,hamburguesas
2020-04-26 07:16:57,$17.08,hamburguesas
2020-02-07 18:15:44,$26.58,hamburguesas
2020-01-03 17:23:35,$10.81,hamburguesas
2020-12-05 09:39:12,$28.38,hamburguesas
2020-03-27 01:45:43,$27.57,hamburguesas
2020-09-06 03:51:21,$14.04,hamburguesas
2020-04-05 02:01:30,$26.18,hamburguesas
2020-08-17 12:20:14,$29.16,hamburguesas
2020-07-02 07:05:40,$13.56,hamburguesas
2020-09-15 01:06:23,$29.09,hamburguesas
2020-02-29 02:39:11,$16.08,hamburguesas
2021-03-08 20:53:47,$17.70,hamburguesas
2021-04-08 14:59:31,$14.87,hamburguesas
2020-10-25 12:14:55,$26.01,hamburguesas
2020-01-14 01:26:36,$22.95,hamburguesas
2020-07-27 02:34:13,$25.65,hamburguesas
2020-08-31 12:50:05,$19.71,hamburguesas
2020-12-03 12:43:14,$20.00,hamburguesas
2021-03-11 01:07:05,$19.87,hamburguesas
2020-08-24 10:16:51,$28.02,hamburguesas
2020-01-28 10:04:31,$29.76,hamburguesas
2020-05-17 11:50:10,$19.92,hamburguesas
2020-01-31 01:03:16,$18.64,hamburguesas
2020-03-07 08:50:18,$20.09,hamburguesas
2020-06-15 09:24:34,$29.91,hamburguesas
2020-05-23 16:15:45,$18.23,hamburguesas
2021-03-23 19:20:21,$26.28,hamburguesas
2020-06-04 21:07:03,$29.57,hamburguesas
2020-02-06 01:28:02,$15.27,hamburguesas
2020-10-09 12:30:04,$14.66,hamburguesas
2020-10-18 13:23:36,$20.25,hamburguesas
2020-05-02 22:45:25,$19.31,hamburguesas
2020-03-23 21:34:16,$22.18,hamburguesas
2020-04-26 12:44:33,$23.52,hamburguesas
2020-01-30 20:10:19,$19.41,hamburguesas
2020-09-16 00:14:20,$17.28,hamburguesas
2020-01-29 05:33:06,$10.26,hamburguesas
2020-04-04 19:15:38,$24.37,hamburguesas
2020-01-04 15:37:12,$10.56,hamburguesas
2020-07-27 11:49:15,$26.79,hamburguesas
2020-05-24 04:43:44,$26.75,hamburguesas
2020-12-14 08:16:19,$29.61,hamburguesas
2020-08-18 15:19:37,$11.99,hamburguesas
2021-02-19 19:31:38,$19.76,hamburguesas
2021-04-10 03:54:07,$21.25,hamburguesas
2020-03-26 17:07:51,$29.80,hamburguesas
2021-03-02 19:38:07,$23.46,hamburguesas
2020-03-24 17:17:19,$25.75,hamburguesas
2020-04-04 03:35:39,$20.97,hamburguesas
2020-06-29 13:31:25,$24.19,hamburguesas
2020-06-18 18:46:36,$25.79,hamburguesas
2020-08-26 08:45:07,$27.90,hamburguesas
2021-02-27 00:23:19,$16.18,hamburguesas
2020-01-13 16:45:45,$12.78,hamburguesas
2020-10-04 02:51:54,$19.70,hamburguesas
2020-02-12 10:10:43,$16.99,hamburguesas
2020-03-25 21:51:19,$16.75,hamburguesas
2020-02-28 12:58:18,$10.46,hamburguesas
2020-04-06 06:57:41,$20.29,hamburguesas
2021-03-05 09:38:00,$19.99,hamburguesas
2021-01-24 16:07:30,$14.19,hamburguesas
2020-07-07 12:35:30,$17.82,hamburguesas
2020-02-27 05:20:26,$25.44,hamburguesas
2021-03-29 20:16:02,$15.21,hamburguesas
2021-01-17 05:25:53,$23.70,hamburguesas
2020-08-11 08:22:55,$22.79,hamburguesas
2020-02-24 21:01:20,$23.64,hamburguesas
2020-07-17 04:13:58,$12.42,hamburguesas
2021-02-08 20:20:57,$16.47,hamburguesas
2020-07-16 10:19:32,$15.94,hamburguesas
2020-08-10 17:01:26,$14.20,hamburguesas
2020-06-14 10:49:25,$18.78,hamburguesas
2019-12-12 12:37:51,$26.21,hamburguesas
2020-04-30 17:49:32,$28.09,hamburguesas
2020-10-25 04:08:25,$19.04,hamburguesas
2020-10-10 07:54:43,$12.98,hamburguesas
2020-11-14 21:35:13,$13.99,hamburguesas
2019-12-29 07:19:33,$26.05,hamburguesas
2020-11-28 16:22:02,$21.67,hamburguesas
2020-05-02 09:50:17,$17.27,hamburguesas
2020-06-08 19:09:03,$24.79,hamburguesas
2021-01-20 16:58:02,$25.86,hamburguesas
2020-06-02 06:31:43,$11.92,hamburguesas
2020-07-04 02:28:59,$22.57,hamburguesas
2019-12-13 11:04:01,$10.48,hamburguesas
2021-03-08 20:55:51,$19.33,hamburguesas
2021-03-06 06:29:34,$21.97,hamburguesas
2021-04-09 18:00:46,$17.47,hamburguesas
2020-04-10 06:25:31,$29.60,hamburguesas
2020-06-06 21:20:41,$12.98,hamburguesas
2020-04-03 09:01:26,$22.50,hamburguesas
2019-12-31 19:35:33,$12.25,hamburguesas
2020-02-20 01:21:57,$20.41,hamburguesas
2020-05-04 19:44:54,$17.13,hamburguesas
2020-08-02 21:00:44,$20.51,hamburguesas
2020-01-08 03:04:18,$18.41,hamburguesas
2021-03-09 19:43:30,$24.58,hamburguesas
2021-04-11 03:38:48,$29.76,hamburguesas
2020-04-09 03:43:47,$28.87,hamburguesas
2021-01-22 02:35:55,$27.19,hamburguesas
2020-08-09 14:31:44,$13.58,hamburguesas
2020-04-11 03:11:08,$22.95,hamburguesas
2021-04-22 01:02:12,$19.03,hamburguesas
2020-12-09 15:56:49,$17.57,hamburguesas
2021-02-05 16:09:27,$27.77,hamburguesas
2021-03-08 13:01:26,$17.00,hamburguesas
2021-04-25 03:59:25,$16.05,hamburguesas
2020-01-18 21:08:22,$17.75,hamburguesas
2020-09-17 01:57:12,$13.23,hamburguesas
2020-11-01 09:26:52,$28.12,hamburguesas
2020-03-16 05:03:22,$21.49,hamburguesas
2021-04-07 21:25:57,$16.63,hamburguesas
2020-01-20 11:17:36,$11.02,hamburguesas
2020-04-29 14:21:03,$19.36,hamburguesas
2021-01-14 16:12:32,$28.48,hamburguesas
2020-07-12 23:55:53,$19.00,hamburguesas
2021-01-11 14:32:46,$27.90,hamburguesas
2020-12-08 23:43:23,$28.91,hamburguesas
2020-05-01 09:40:44,$29.04,hamburguesas
2020-06-04 00:11:43,$27.77,hamburguesas
2021-01-15 21:38:27,$27.17,hamburguesas
2021-04-22 15:50:20,$20.71,hamburguesas
2021-02-06 13:25:09,$10.53,hamburguesas
2020-02-14 10:38:40,$20.83,hamburguesas
2020-01-12 19:35:37,$22.11,hamburguesas
2020-11-25 07:08:05,$21.82,hamburguesas
2020-03-10 00:19:54,$15.72,hamburguesas
2020-04-22 00:18:35,$21.63,hamburguesas
2020-10-25 05:00:14,$15.21,hamburguesas
2019-12-29 07:04:40,$19.74,hamburguesas
2020-04-10 22:37:58,$13.40,hamburguesas
2021-03-26 14:43:53,$14.03,hamburguesas
2020-05-05 04:53:48,$22.87,hamburguesas
2020-05-05 16:19:13,$27.19,hamburguesas
2020-09-21 16:31:56,$12.66,hamburguesas
2020-04-18 06:26:17,$20.49,hamburguesas
2020-06-09 00:53:29,$15.09,hamburguesas
2021-03-03 21:13:32,$27.35,hamburguesas
2020-08-01 16:15:15,$15.31,hamburguesas
2020-05-15 20:22:48,$27.50,hamburguesas
2021-03-16 20:43:12,$24.13,hamburguesas
2020-09-15 08:19:36,$22.84,hamburguesas
2020-03-26 10:57:21,$17.28,hamburguesas
2021-01-01 09:46:04,$18.97,hamburguesas
2020-06-30 11:18:57,$14.08,hamburguesas
2020-04-25 15:27:16,$10.13,hamburguesas
2019-12-10 22:15:14,$24.95,hamburguesas
2020-03-20 15:50:27,$13.29,hamburguesas
2020-11-07 15:52:18,$18.49,hamburguesas
2021-04-15 16:40:00,$10.58,hamburguesas
2020-01-12 04:07:47,$29.05,hamburguesas
2021-03-08 04:16:07,$25.81,hamburguesas
2020-08-23 08:20:11,$21.53,hamburguesas
2020-04-15 23:13:53,$11.97,hamburguesas
2021-03-11 16:07:45,$26.62,hamburguesas
2021-04-06 02:00:20,$12.83,hamburguesas
2021-01-16 15:53:07,$17.22,hamburguesas
2019-12-27 13:06:49,$27.78,hamburguesas
2019-12-05 14:03:14,$29.46,hamburguesas
2021-03-13 07:20:18,$29.59,hamburguesas
2020-11-16 11:39:36,$28.94,hamburguesas
2020-05-25 11:59:51,$18.49,hamburguesas
2021-03-31 07:15:36,$14.83,hamburguesas
2020-09-20 05:10:07,$24.77,hamburguesas
2021-03-02 14:01:33,$11.69,hamburguesas
2021-01-07 18:37:54,$25.60,hamburguesas
2020-03-18 05:21:12,$28.76,hamburguesas
2021-02-08 23:20:25,$11.46,hamburguesas
2020-07-23 08:38:23,$14.92,hamburguesas
2020-01-15 10:22:18,$25.68,hamburguesas
2020-08-04 09:21:57,$28.59,hamburguesas
2020-07-07 04:56:05,$10.96,hamburguesas
2020-03-15 06:14:06,$19.77,hamburguesas
2020-12-04 11:41:51,$26.07,hamburguesas
2020-04-09 07:22:23,$23.54,hamburguesas
2020-07-24 04:53:36,$14.71,hamburguesas
2021-01-14 18:13:42,$15.46,hamburguesas
2020-03-06 06:00:09,$10.11,hamburguesas
2021-04-14 14:32:12,$25.35,hamburguesas
2020-05-28 11:41:12,$21.97,hamburguesas
2020-06-30 11:36:47,$20.42,hamburguesas
2020-12-08 11:34:23,$29.78,hamburguesas
2020-10-03 21:16:56,$25.77,hamburguesas
2020-09-05 17:42:50,$13.03,hamburguesas
2021-04-05 04:51:17,$11.26,hamburguesas
2020-05-24 14:29:37,$20.77,hamburguesas
2020-06-02 14:53:35,$29.08,hamburguesas
2020-01-04 07:26:13,$24.98,hamburguesas
2020-03-18 04:11:36,$25.32,hamburguesas
2020-03-25 08:01:27,$16.55,hamburguesas
2020-06-26 08:18:48,$22.62,hamburguesas
2021-02-11 04:57:22,$25.87,hamburguesas
2020-10-02 20:13:55,$29.15,hamburguesas
2020-09-16 16:08:07,$19.61,hamburguesas
2021-04-07 22:05:20,$20.17,hamburguesas
2020-03-20 14:42:44,$16.18,hamburguesas
2020-04-19 04:53:26,$17.85,hamburguesas
2020-01-05 20:56:40,$20.62,hamburguesas
2020-12-21 07:38:06,$21.65,hamburguesas
2020-02-19 09:09:27,$27.20,hamburguesas
2021-03-01 06:54:48,$13.49,hamburguesas
2021-04-26 21:52:13,$23.60,hamburguesas
2020-12-10 12:01:11,$15.37,hamburguesas
2020-10-06 08:38:09,$22.48,hamburguesas
2020-08-22 21:04:08,$15.66,hamburguesas
2020-11-05 05:11:13,$19.07,hamburguesas
2020-08-12 09:13:39,$10.32,hamburguesas
2020-01-06 01:38:59,$21.01,hamburguesas
2020-05-05 13:27:15,$26.48,hamburguesas
2020-11-03 09:29:33,$16.79,hamburguesas
2020-10-02 00:09:43,$27.77,hamburguesas
2020-10-10 16:02:13,$13.52,hamburguesas
2020-10-14 12:35:49,$20.58,hamburguesas
2020-01-21 06:43:43,$29.37,hamburguesas
2020-10-06 05:19:19,$22.06,hamburguesas
2020-06-21 05:01:41,$24.84,hamburguesas
2020-09-04 07:42:40,$19.43,hamburguesas
2020-10-02 02:29:58,$25.52,hamburguesas
2020-12-11 23:42:50,$13.96,hamburguesas
2021-03-09 08:18:11,$18.17,hamburguesas
2021-01-25 09:54:17,$13.07,hamburguesas
2020-05-11 01:27:31,$25.03,hamburguesas
2020-09-28 18:14:13,$12.99,hamburguesas
2020-07-05 08:32:22,$12.89,hamburguesas
2021-01-12 14:04:07,$20.56,hamburguesas
2021-01-11 11:30:06,$12.44,hamburguesas
2021-04-19 11:02:25,$10.20,hamburguesas
2020-08-11 04:55:45,$15.32,hamburguesas
2020-04-22 03:43:16,$24.82,hamburguesas
2020-12-24 22:15:32,$24.55,hamburguesas
2020-03-12 10:36:27,$12.78,hamburguesas
2020-01-12 19:47:06,$20.67,hamburguesas
2019-12-01 12:28:20,$14.60,hamburguesas
2020-04-25 09:09:09,$26.13,hamburguesas
2021-01-22 16:20:07,$11.91,hamburguesas
2020-06-27 15:34:56,$24.43,hamburguesas
2020-10-31 21:36:29,$23.47,hamburguesas
2020-11-10 11:26:17,$25.53,hamburguesas
2020-06-08 06:34:58,$21.76,hamburguesas
2020-02-16 02:32:59,$17.69,hamburguesas
2021-04-04 23:10:26,$19.26,hamburguesas
2020-02-21 19:45:21,$11.73,hamburguesas
2020-07-28 22:59:52,$11.37,hamburguesas
2020-12-04 11:10:47,$13.64,hamburguesas
2020-08-13 22:58:13,$25.68,hamburguesas
2020-11-12 13:50:26,$11.08,hamburguesas
2020-02-25 06:01:30,$16.00,hamburguesas
2020-08-21 12:34:05,$20.01,hamburguesas
2021-04-25 15:27:43,$24.90,hamburguesas
2020-02-28 00:54:01,$29.76,hamburguesas
2020-04-14 17:37:05,$18.19,hamburguesas
2020-11-06 08:33:53,$15.03,hamburguesas
2020-12-04 19:46:55,$24.37,hamburguesas
2020-10-14 21:21:53,$27.25,hamburguesas
2020-06-05 05:12:40,$29.61,hamburguesas
2021-03-21 13:00:22,$28.40,hamburguesas
2021-03-04 10:28:03,$19.11,hamburguesas
2020-07-02 00:35:40,$11.08,hamburguesas
2020-12-31 09:51:20,$27.49,hamburguesas
2020-02-08 15:15:55,$16.60,hamburguesas
2020-11-12 22:06:11,$15.44,hamburguesas
2020-02-03 04:22:54,$23.12,hamburguesas
2020-01-14 02:29:25,$22.70,hamburguesas
2019-12-23 01:55:55,$15.91,hamburguesas
2020-09-30 03:41:05,$15.44,hamburguesas
2020-11-02 22:36:42,$19.33,hamburguesas
2020-03-16 23:55:37,$25.09,hamburguesas
2020-01-22 11:54:17,$17.16,hamburguesas
2019-12-23 14:12:39,$27.85,hamburguesas
2020-09-05 13:08:10,$11.92,hamburguesas
2020-12-19 11:09:07,$16.52,hamburguesas
2021-04-22 09:42:06,$12.39,hamburguesas
2021-04-09 06:24:58,$18.04,hamburguesas
2020-01-12 13:50:52,$21.05,hamburguesas
2020-08-26 01:42:11,$14.71,hamburguesas
2021-04-08 17:43:12,$24.61,hamburguesas
2020-12-12 11:38:49,$24.51,hamburguesas
2020-09-24 09:05:23,$26.02,hamburguesas
2020-01-08 08:45:30,$17.04,hamburguesas
2020-11-01 13:23:24,$16.13,hamburguesas
2021-03-05 00:45:30,$26.02,hamburguesas
2020-05-01 16:05:30,$20.50,hamburguesas
2020-06-14 22:32:49,$15.77,hamburguesas
2020-10-06 20:24:24,$18.80,hamburguesas
2019-12-01 19:23:52,$11.68,hamburguesas
2020-06-07 19:44:42,$20.17,hamburguesas
2021-04-21 12:02:35,$24.81,hamburguesas
2021-01-11 20:30:27,$29.58,hamburguesas
2020-03-20 18:14:55,$23.24,hamburguesas
2020-10-02 04:45:12,$25.22,hamburguesas
2019-12-28 23:43:21,$23.59,hamburguesas
2020-05-27 20:23:33,$14.97,hamburguesas
2020-10-27 05:47:37,$21.27,hamburguesas
2020-12-29 19:09:22,$26.29,hamburguesas
2020-12-22 10:48:26,$21.72,hamburguesas
2021-04-12 21:08:32,$26.86,hamburguesas
2020-09-22 13:43:54,$16.04,hamburguesas
2020-01-09 13:54:36,$15.54,hamburguesas
2021-02-11 04:40:28,$11.26,hamburguesas
2021-03-11 10:02:00,$27.72,hamburguesas
2020-09-01 10:43:15,$16.46,hamburguesas
2020-10-20 22:58:43,$26.85,hamburguesas
2020-03-21 14:26:23,$20.18,hamburguesas
2020-09-02 23:04:59,$16.26,hamburguesas
2021-03-30 05:06:46,$22.92,hamburguesas
2020-06-16 22:16:48,$29.77,hamburguesas
2020-11-09 01:05:50,$29.72,hamburguesas
2020-09-09 01:18:29,$28.28,hamburguesas
2021-01-20 20:01:06,$28.65,hamburguesas
2020-02-14 08:53:52,$11.94,hamburguesas
2020-07-02 22:26:24,$24.22,hamburguesas
2020-05-09 12:54:47,$18.75,hamburguesas
2020-05-31 06:30:05,$17.77,hamburguesas
2020-12-24 07:45:38,$18.06,hamburguesas
2020-10-02 02:24:53,$22.27,hamburguesas
2021-02-11 09:05:07,$10.25,hamburguesas
2020-01-02 03:42:39,$14.44,hamburguesas
2019-12-29 15:49:24,$22.44,hamburguesas
2020-05-26 20:58:07,$18.57,hamburguesas
2019-12-07 04:06:26,$14.79,hamburguesas
2020-04-08 22:12:43,$23.84,hamburguesas
2020-11-20 18:03:08,$16.51,hamburguesas
2020-10-22 12:26:38,$29.04,hamburguesas
2021-03-06 16:19:35,$23.84,hamburguesas
2020-05-23 06:10:32,$20.45,hamburguesas
2020-11-06 15:30:44,$20.41,hamburguesas
2020-06-06 13:50:52,$18.57,hamburguesas
2021-04-24 15:38:26,$10.64,hamburguesas
2020-01-22 09:11:34,$13.79,hamburguesas
2019-12-25 11:43:31,$28.11,hamburguesas
2020-04-20 08:57:51,$21.34,hamburguesas
2019-12-21 01:13:22,$20.15,hamburguesas
2020-09-24 04:18:39,$29.51,hamburguesas
2020-04-14 23:39:48,$23.85,hamburguesas
2020-03-13 00:16:20,$24.19,hamburguesas
2020-08-08 01:43:48,$28.57,hamburguesas
2019-12-15 00:05:36,$16.38,hamburguesas
2019-12-30 15:59:16,$16.19,hamburguesas
2020-06-16 06:52:42,$28.81,hamburguesas
2020-01-27 12:09:19,$15.13,hamburguesas
2019-12-28 05:47:40,$24.02,hamburguesas
2021-04-06 08:31:40,$12.02,hamburguesas
2020-11-03 10:59:48,$24.41,hamburguesas
2020-06-21 08:14:26,$16.69,hamburguesas
2020-10-06 00:11:58,$22.32,hamburguesas
2020-02-12 18:12:36,$21.42,hamburguesas
2020-06-15 06:20:21,$13.83,hamburguesas
2021-03-20 14:02:09,$20.47,hamburguesas
2021-03-09 03:40:23,$14.51,hamburguesas
2020-03-11 02:30:31,$28.63,hamburguesas
2020-12-03 12:31:08,$20.16,hamburguesas
2020-07-23 07:59:29,$24.99,hamburguesas
2020-05-28 09:12:02,$28.11,hamburguesas
2020-08-24 21:34:04,$28.47,hamburguesas
2020-10-22 12:33:55,$19.47,hamburguesas
2020-09-23 14:35:03,$28.37,hamburguesas
2021-01-05 01:55:45,$10.09,hamburguesas
2020-07-05 11:38:08,$11.64,hamburguesas
2020-02-12 13:22:17,$23.07,hamburguesas
2019-12-08 18:32:16,$13.23,hamburguesas
2020-12-28 11:07:49,$16.43,hamburguesas
2020-08-17 21:04:30,$18.12,hamburguesas
2020-10-15 17:04:07,$20.35,hamburguesas
2020-07-11 02:48:36,$24.05,hamburguesas
2019-12-17 17:17:54,$17.39,hamburguesas
2020-01-02 02:20:01,$15.84,hamburguesas
2021-04-19 01:01:02,$22.17,hamburguesas
2020-05-29 11:03:03,$24.66,hamburguesas
2020-06-13 09:16:33,$17.00,hamburguesas
2019-12-21 07:05:37,$28.61,hamburguesas
2020-04-10 01:03:07,$21.25,hamburguesas
2020-07-27 23:44:02,$12.20,hamburguesas
2020-06-19 10:46:06,$27.50,hamburguesas
2020-01-29 23:20:48,$23.49,hamburguesas
2020-05-26 04:36:14,$20.82,hamburguesas
2020-05-07 20:04:59,$15.08,hamburguesas
2020-05-11 09:09:59,$26.34,hamburguesas
2020-01-04 17:04:47,$23.77,hamburguesas
2020-01-01 10:02:01,$14.98,hamburguesas
2020-04-06 07:55:12,$28.17,hamburguesas
2020-12-13 06:29:39,$25.84,hamburguesas
2020-04-08 09:21:14,$15.23,hamburguesas
2020-12-20 11:48:49,$26.10,hamburguesas
2019-12-29 04:34:57,$24.43,hamburguesas
2021-02-01 08:00:24,$12.79,hamburguesas
2021-04-13 02:22:27,$12.00,hamburguesas
2020-09-20 07:35:38,$24.63,hamburguesas
2020-10-04 17:18:55,$26.68,hamburguesas
2020-01-27 10:09:46,$28.67,hamburguesas
2020-09-05 02:05:38,$25.07,hamburguesas
2020-01-18 01:34:36,$27.95,hamburguesas
2020-08-07 09:55:12,$19.63,hamburguesas
2020-08-12 04:34:38,$17.46,hamburguesas
2020-05-11 18:03:39,$10.52,hamburguesas
2020-03-15 03:56:04,$25.41,hamburguesas
2020-01-21 16:23:17,$10.14,hamburguesas
2020-04-19 10:26:23,$20.65,hamburguesas
2020-07-19 21:28:27,$26.72,hamburguesas
2020-09-10 08:30:22,$23.38,hamburguesas
2020-11-12 01:13:28,$22.77,hamburguesas
2020-11-07 09:21:17,$14.73,hamburguesas
2021-01-13 17:51:13,$17.72,hamburguesas
2020-09-23 07:16:49,$14.14,hamburguesas
2020-06-10 22:17:15,$13.06,hamburguesas
2020-07-18 20:43:04,$16.00,hamburguesas
2021-01-11 19:57:58,$16.29,hamburguesas
2021-01-27 01:57:02,$16.52,hamburguesas
2020-04-29 02:56:16,$15.47,hamburguesas
2019-12-20 02:44:47,$10.69,hamburguesas
2020-09-24 12:06:58,$22.90,hamburguesas
2020-03-20 20:49:00,$28.84,hamburguesas
2021-01-10 20:54:43,$16.37,hamburguesas
2020-07-25 20:09:04,$11.32,hamburguesas
2020-10-14 01:30:51,$26.94,hamburguesas
2020-03-16 20:47:31,$14.67,hamburguesas
2021-01-13 15:42:30,$12.78,hamburguesas
2020-06-15 06:17:30,$20.88,hamburguesas
2021-04-28 20:17:09,$13.02,hamburguesas
2021-01-28 09:44:40,$26.86,hamburguesas
